Lat,Long,Name,Tenths,BendName,BendNumber
38.60948,-91.05617,72.6,6,,
38.60981,-91.05785,72.7,7,,
38.61012,-91.05977,72.8,8,,
38.61038,-91.06158,72.9,9,,
38.61059,-91.06341,73,0,,
38.61072,-91.06509,73.1,1,,
38.61079,-91.06693,73.2,2,,
38.61083,-91.06878,73.3,3,,
38.61081,-91.07063,73.4,4,,
38.61076,-91.07247,73.5,5,,
38.61065,-91.07433,73.6,6,,
38.61046,-91.07618,73.7,7,,
38.61025,-91.07798,73.8,8,,
38.61001,-91.07977,73.9,9,,
38.60972,-91.08158,74,0,,
38.60938,-91.08339,74.1,1,,
38.60892,-91.08514,74.2,2,,
38.60832,-91.08682,74.3,3,,
38.60762,-91.08844,74.4,4,,
38.60685,-91.09002,74.5,5,,
38.60608,-91.09159,74.6,6,,
38.60532,-91.09316,74.7,7,,
38.60459,-91.09472,74.8,8,,
38.60386,-91.09632,74.9,9,,
38.60315,-91.09794,75,0,,
38.60251,-91.09957,75.1,1,,
38.6019,-91.10124,75.2,2,,
38.60132,-91.10296,75.3,3,,
38.60075,-91.10466,75.4,4,,
38.60023,-91.10639,75.5,5,,
38.59974,-91.10809,75.6,6,,
38.59928,-91.10991,75.7,7,,
38.59886,-91.11166,75.8,8,,
38.59844,-91.11343,75.9,9,,
38.59807,-91.11522,76,0,,
38.59772,-91.11699,76.1,1,,
38.5974,-91.1188,76.2,2,,
38.59717,-91.1206,76.3,3,,
38.59701,-91.12241,76.4,4,,
38.5969,-91.12425,76.5,5,,
38.59691,-91.1261,76.6,6,,
38.59715,-91.12799,76.7,7,,
38.5976,-91.12976,76.8,8,,
38.59818,-91.13144,76.9,9,,
38.59885,-91.13307,77,0,,
38.59953,-91.1347,77.1,1,,
38.60018,-91.13632,77.2,2,,
38.60076,-91.13801,77.3,3,,
38.60135,-91.1397,77.4,4,,
38.6019,-91.14141,77.5,5,,
38.60237,-91.14311,77.6,6,,
38.60272,-91.14487,77.7,7,,
38.60294,-91.1467,77.8,8,,
38.60307,-91.14854,77.9,9,,
38.60316,-91.15038,78,0,,
38.60322,-91.15223,78.1,1,,
38.60327,-91.15408,78.2,2,,
38.60334,-91.15576,78.3,3,,
38.60344,-91.15761,78.4,4,,
38.60359,-91.15945,78.5,5,,
38.60377,-91.16134,78.6,6,,
38.60395,-91.16316,78.7,7,,
38.60413,-91.16498,78.8,8,,
38.60432,-91.16683,78.9,9,,
38.6045,-91.16867,79,0,,
38.60469,-91.1705,79.1,1,,
38.60491,-91.17233,79.2,2,,
38.60519,-91.17413,79.3,3,,
38.60554,-91.17592,79.4,4,,
38.60594,-91.17769,79.5,5,,
38.60643,-91.17943,79.6,6,,
38.60702,-91.18107,79.7,7,,
38.6077,-91.18276,79.8,8,,
38.6084,-91.18432,79.9,9,,
38.60912,-91.1859,80,0,,
38.60984,-91.1875,80.1,1,,
38.61055,-91.18912,80.2,2,,
38.61126,-91.19073,80.3,3,,
38.61198,-91.19234,80.4,4,,
38.61273,-91.19424,80.5,5,,
38.61323,-91.19589,80.6,6,,
38.61361,-91.19768,80.7,7,,
38.61386,-91.1995,80.8,8,,
38.61409,-91.20132,80.9,9,,
38.61431,-91.20297,81,0,,
38.61459,-91.2048,81.1,1,,
38.6149,-91.20661,81.2,2,,
38.6152,-91.20842,81.3,3,,
38.61553,-91.21023,81.4,4,,
38.61591,-91.21201,81.5,5,,
38.61632,-91.21374,81.6,6,,
38.61679,-91.21546,81.7,7,,
38.61734,-91.21717,81.8,8,,
38.61791,-91.21884,81.9,9,,
38.61854,-91.22053,82,0,,
38.61914,-91.222,82.1,1,,
38.61985,-91.22362,82.2,2,,
38.62066,-91.22515,82.3,3,,
38.62162,-91.22653,82.4,4,,
38.62293,-91.22762,82.5,5,,
38.62432,-91.22819,82.6,6,,
38.62579,-91.22834,82.7,7,,
38.62718,-91.22805,82.8,8,,
38.6286,-91.22769,82.9,9,,
38.63005,-91.22726,83,0,,
38.63147,-91.22685,83.1,1,,
38.63288,-91.22643,83.2,2,,
38.6343,-91.22598,83.3,3,,
38.6357,-91.22565,83.4,4,,
38.63713,-91.22556,83.5,5,,
38.63858,-91.22566,83.6,6,,
38.64001,-91.22588,83.7,7,,
38.64143,-91.22623,83.8,8,,
38.64287,-91.22674,83.9,9,,
38.64433,-91.22731,84,0,,
38.64568,-91.22791,84.1,1,,
38.64703,-91.22857,84.2,2,,
38.64837,-91.22933,84.3,3,,
38.64961,-91.23012,84.4,4,,
38.65087,-91.23109,84.5,5,,
38.65208,-91.23215,84.6,6,,
38.65333,-91.23349,84.7,7,,
38.65437,-91.23471,84.8,8,,
38.65536,-91.23604,84.9,9,,
38.65622,-91.23744,85,0,,
38.65696,-91.23902,85.1,1,,
38.65764,-91.24065,85.2,2,,
38.65825,-91.2424,85.3,3,,
38.65878,-91.24412,85.4,4,,
38.65936,-91.24602,85.5,5,,
38.6599,-91.24771,85.6,6,,
38.6605,-91.24943,85.7,7,,
38.66114,-91.25109,85.8,8,,
38.66186,-91.25271,85.9,9,,
38.6626,-91.25425,86,0,,
38.66339,-91.25575,86.1,1,,
38.66422,-91.25719,86.2,2,,
38.66513,-91.25863,86.3,3,,
38.66614,-91.25997,86.4,4,,
38.66724,-91.26117,86.5,5,,
38.66838,-91.26231,86.6,6,,
38.66958,-91.26334,86.7,7,,
38.67079,-91.26442,86.8,8,,
38.67191,-91.26553,86.9,9,,
38.67304,-91.26669,87,0,,
38.67415,-91.26781,87.1,1,,
38.67527,-91.26897,87.2,2,,
38.67637,-91.2702,87.3,3,,
38.67743,-91.2714,87.4,4,,
38.67848,-91.2727,87.5,5,,
38.67941,-91.27407,87.6,6,,
38.68031,-91.2755,87.7,7,,
38.6812,-91.27708,87.8,8,,
38.68198,-91.27857,87.9,9,,
38.6827,-91.28023,88,0,,
38.68341,-91.28184,88.1,1,,
38.68415,-91.28337,88.2,2,,
38.68491,-91.28495,88.3,3,,
38.68573,-91.28647,88.4,4,,
38.68659,-91.28793,88.5,5,,
38.68746,-91.28936,88.6,6,,
38.68838,-91.2908,88.7,7,,
38.6893,-91.29223,88.8,8,,
38.69025,-91.29364,88.9,9,,
38.69121,-91.29502,89,0,,
38.69224,-91.29646,89.1,1,,
38.69327,-91.29784,89.2,2,,
38.69428,-91.29907,89.3,3,,
38.69542,-91.30025,89.4,4,,
38.69663,-91.30125,89.5,5,,
38.69785,-91.30225,89.6,6,,
38.69905,-91.30311,89.7,7,,
38.7003,-91.30405,89.8,8,,
38.70157,-91.3051,89.9,9,,
38.70266,-91.30612,90,0,,
38.7038,-91.30728,90.1,1,,
38.70489,-91.30855,90.2,2,,
38.70584,-91.30991,90.3,3,,
38.70665,-91.31143,90.4,4,,
38.7074,-91.31302,90.5,5,,
38.7081,-91.31461,90.6,6,,
38.70865,-91.31632,90.7,7,,
38.70905,-91.3181,90.8,8,,
38.70928,-91.31996,90.9,9,,
38.70934,-91.32176,91,0,,
38.70926,-91.32356,91.1,1,,
38.70894,-91.32544,91.2,2,,
38.7084,-91.32704,91.3,3,,
38.7077,-91.32841,91.4,4,,
38.70678,-91.32981,91.5,5,,
38.70572,-91.33112,91.6,6,,
38.70461,-91.33223,91.7,7,,
38.7034,-91.33327,91.8,8,,
38.70219,-91.33427,91.9,9,,
38.70101,-91.33535,92,0,,
38.69985,-91.33646,92.1,1,,
38.69883,-91.33762,92.2,2,,
38.69785,-91.33894,92.3,3,,
38.69691,-91.34047,92.4,4,,
38.69615,-91.34206,92.5,5,,
38.69558,-91.34376,92.6,6,,
38.69519,-91.34552,92.7,7,,
38.69496,-91.34735,92.8,8,,
38.69487,-91.34919,92.9,9,,
38.69489,-91.35103,93,0,,
38.69503,-91.35287,93.1,1,,
38.6952,-91.35469,93.2,2,,
38.69543,-91.35653,93.3,3,,
38.69568,-91.35836,93.4,4,,
38.69599,-91.36019,93.5,5,,
38.69634,-91.36207,93.6,6,,
38.69674,-91.36385,93.7,7,,
38.69727,-91.36559,93.8,8,,
38.69793,-91.36725,93.9,9,,
38.69875,-91.36883,94,0,,
38.69957,-91.3703,94.1,1,,
38.7004,-91.37187,94.2,2,,
38.70117,-91.3734,94.3,3,,
38.70193,-91.37496,94.4,4,,
38.70264,-91.37653,94.5,5,,
38.70331,-91.37821,94.6,6,,
38.70393,-91.37988,94.7,7,,
38.70453,-91.38157,94.8,8,,
38.70506,-91.38329,94.9,9,,
38.7055,-91.38511,95,0,,
38.70585,-91.38693,95.1,1,,
38.70615,-91.38875,95.2,2,,
38.70639,-91.39055,95.3,3,,
38.70661,-91.39235,95.4,4,,
38.7068,-91.39418,95.5,5,,
38.70699,-91.39598,95.6,6,,
38.70716,-91.39779,95.7,7,,
38.70732,-91.39962,95.8,8,,
38.70748,-91.4014,95.9,9,,
38.70767,-91.40326,96,0,,
38.70788,-91.40505,96.1,1,,
38.70807,-91.40692,96.2,2,,
38.70827,-91.40863,96.3,3,,
38.70855,-91.41056,96.4,4,,
38.70887,-91.41239,96.5,5,,
38.70922,-91.41411,96.6,6,,
38.7096,-91.41601,96.7,7,,
38.70993,-91.41782,96.8,8,,
38.71023,-91.41963,96.9,9,,
38.7105,-91.42145,97,0,,
38.71066,-91.42323,97.1,1,,
38.71079,-91.42518,97.2,2,,
38.71082,-91.42693,97.3,3,,
38.71075,-91.42874,97.4,4,,
38.71053,-91.43061,97.5,5,,
38.71028,-91.43245,97.6,6,,
38.71,-91.43429,97.7,7,,
38.70969,-91.43611,97.8,8,,
38.70938,-91.43792,97.9,9,,
38.70909,-91.43965,98,0,,
38.70875,-91.44146,98.1,1,,
38.70843,-91.44325,98.2,2,,
38.70808,-91.44505,98.3,3,,
38.70767,-91.44682,98.4,4,,
38.7073,-91.44848,98.5,5,,
38.70688,-91.45021,98.6,6,,
38.70644,-91.45202,98.7,7,,
38.70591,-91.45397,98.8,8,,
38.70546,-91.45569,98.9,9,,
38.70503,-91.45744,99,0,,
38.70466,-91.4592,99.1,1,,
38.7043,-91.461,99.2,2,,
38.70396,-91.4628,99.3,3,,
38.70369,-91.46463,99.4,4,,
38.70344,-91.46638,99.5,5,,
38.70318,-91.46819,99.6,6,,
38.70293,-91.47001,99.7,7,,
38.70268,-91.47183,99.8,8,,
38.70244,-91.47361,99.9,9,,
38.70219,-91.47546,100,0,,
38.70194,-91.47726,100.1,1,,
38.70166,-91.47907,100.2,2,,
38.70138,-91.48083,100.3,3,,
38.70109,-91.48262,100.4,4,,
38.70075,-91.48444,100.5,5,,
38.70036,-91.4862,100.6,6,,
38.69994,-91.48796,100.7,7,,
38.69951,-91.48971,100.8,8,,
38.69906,-91.49147,100.9,9,,
38.69858,-91.49327,101,0,,
38.6981,-91.495,101.1,1,,
38.69761,-91.49675,101.2,2,,
38.69712,-91.49843,101.3,3,,
38.69661,-91.50016,101.4,4,,
38.69608,-91.50186,101.5,5,,
38.69554,-91.50354,101.6,6,,
38.69497,-91.50529,101.7,7,,
38.69441,-91.50699,101.8,8,,
38.69384,-91.50865,101.9,9,,
38.69324,-91.51043,102,0,,
38.69267,-91.51213,102.1,1,,
38.69208,-91.51384,102.2,2,,
38.6915,-91.51553,102.3,3,,
38.69091,-91.51721,102.4,4,,
38.69031,-91.5189,102.5,5,,
38.68968,-91.52063,102.6,6,,
38.68905,-91.5223,102.7,7,,
38.68841,-91.52388,102.8,8,,
38.68769,-91.52548,102.9,9,,
38.68691,-91.52705,103,0,,
38.68601,-91.52854,103.1,1,,
38.68511,-91.52998,103.2,2,,
38.68419,-91.5314,103.3,3,,
38.68324,-91.53281,103.4,4,,
38.68228,-91.53419,103.5,5,,
38.68137,-91.53558,103.6,6,,
38.68045,-91.53702,103.7,7,,
38.67958,-91.53849,103.8,8,,
38.67869,-91.54005,103.9,9,,
38.67788,-91.54159,104,0,,
38.67714,-91.54317,104.1,1,,
38.67647,-91.54482,104.2,2,,
38.67589,-91.54651,104.3,3,,
38.67546,-91.54829,104.4,4,,
38.67526,-91.55017,104.5,5,,
38.67527,-91.55199,104.6,6,,
38.67548,-91.55383,104.7,7,,
38.67581,-91.5556,104.8,8,,
38.67626,-91.55734,104.9,9,,
38.6768,-91.55908,105,0,,
38.67738,-91.56074,105.1,1,,
38.67802,-91.56235,105.2,2,,
38.67867,-91.564,105.3,3,,
38.67928,-91.56568,105.4,4,,
38.67988,-91.56736,105.5,5,,
38.68045,-91.56904,105.6,6,,
38.68094,-91.57078,105.7,7,,
38.68131,-91.57257,105.8,8,,
38.68154,-91.57439,105.9,9,,
38.68162,-91.5764,106,0,,
38.68155,-91.57823,106.1,1,,
38.68137,-91.58006,106.2,2,,
38.68119,-91.58192,106.3,3,,
38.6811,-91.58375,106.4,4,,
38.68113,-91.58551,106.5,5,,
38.6813,-91.58735,106.6,6,,
38.68159,-91.58916,106.7,7,,
38.68202,-91.5909,106.8,8,,
38.68256,-91.59262,106.9,9,,
38.6832,-91.59429,107,0,,
38.68389,-91.59589,107.1,1,,
38.6846,-91.59748,107.2,2,,
38.68535,-91.59907,107.3,3,,
38.68613,-91.60063,107.4,4,,
38.68696,-91.60215,107.5,5,,
38.68785,-91.60367,107.6,6,,
38.6888,-91.60501,107.7,7,,
38.6899,-91.60632,107.8,8,,
38.69091,-91.60747,107.9,9,,
38.69209,-91.60877,108,0,,
38.69318,-91.60999,108.1,1,,
38.69421,-91.61125,108.2,2,,
38.69522,-91.61254,108.3,3,,
38.6962,-91.61391,108.4,4,,
38.69708,-91.61531,108.5,5,,
38.69795,-91.61679,108.6,6,,
38.69876,-91.6183,108.7,7,,
38.69956,-91.61982,108.8,8,,
38.70032,-91.62142,108.9,9,,
38.70107,-91.62323,109,0,,
38.70172,-91.62487,109.1,1,,
38.7023,-91.62656,109.2,2,,
38.70285,-91.62826,109.3,3,,
38.70334,-91.63,109.4,4,,
38.70375,-91.63173,109.5,5,,
38.70411,-91.63353,109.6,6,,
38.70432,-91.63546,109.7,7,,
38.70426,-91.63731,109.8,8,,
38.70411,-91.63916,109.9,9,,
38.70388,-91.64101,110,0,,
38.70356,-91.64285,110.1,1,,
38.70317,-91.64469,110.2,2,,
38.70281,-91.64645,110.3,3,,
38.70239,-91.64817,110.4,4,,
38.70196,-91.64994,110.5,5,,
38.70166,-91.65175,110.6,6,,
38.70139,-91.65357,110.7,7,,
38.70121,-91.65541,110.8,8,,
38.70105,-91.65728,110.9,9,,
38.70092,-91.65904,111,0,,
38.7009,-91.66089,111.1,1,,
38.70091,-91.66276,111.2,2,,
38.70095,-91.66462,111.3,3,,
38.70109,-91.66648,111.4,4,,
38.70129,-91.66833,111.5,5,,
38.70156,-91.67014,111.6,6,,
38.702,-91.6719,111.7,7,,
38.70251,-91.67363,111.8,8,,
38.70308,-91.67532,111.9,9,,
38.7037,-91.67699,112,0,,
38.70431,-91.67863,112.1,1,,
38.70491,-91.68035,112.2,2,,
38.70548,-91.68207,112.3,3,,
38.70595,-91.68381,112.4,4,,
38.70639,-91.68557,112.5,5,,
38.70682,-91.68739,112.6,6,,
38.70717,-91.68917,112.7,7,,
38.70752,-91.69097,112.8,8,,
38.70785,-91.69277,112.9,9,,
38.70817,-91.69458,113,0,,
38.70846,-91.69641,113.1,1,,
38.70865,-91.69825,113.2,2,,
38.70878,-91.70013,113.3,3,,
38.70888,-91.70197,113.4,4,,
38.70893,-91.70382,113.5,5,,
38.70892,-91.70565,113.6,6,,
38.70889,-91.7075,113.7,7,,
38.70879,-91.70935,113.8,8,,
38.70869,-91.7112,113.9,9,,
38.70855,-91.71305,114,0,,
38.70838,-91.71489,114.1,1,,
38.7082,-91.71672,114.2,2,,
38.70802,-91.71856,114.3,3,,
38.70781,-91.72039,114.4,4,,
38.70758,-91.72212,114.5,5,,
38.70729,-91.72393,114.6,6,,
38.707,-91.72571,114.7,7,,
38.70667,-91.72751,114.8,8,,
38.70629,-91.72928,114.9,9,,
38.7058,-91.73108,115,0,,
38.70528,-91.73279,115.1,1,,
38.70461,-91.73443,115.2,2,,
38.70383,-91.73598,115.3,3,,
38.70293,-91.73744,115.4,4,,
38.70191,-91.73881,115.5,5,,
38.70083,-91.73999,115.6,6,,
38.69966,-91.7411,115.7,7,,
38.69847,-91.74214,115.8,8,,
38.6974,-91.74307,115.9,9,,
38.69629,-91.74406,116,0,,
38.69513,-91.74512,116.1,1,,
38.69398,-91.7462,116.2,2,,
38.69284,-91.74734,116.3,3,,
38.69171,-91.74853,116.4,4,,
38.69061,-91.74972,116.5,5,,
38.68953,-91.75098,116.6,6,,
38.6885,-91.75227,116.7,7,,
38.68754,-91.75365,116.8,8,,
38.68665,-91.75508,116.9,9,,
38.68577,-91.75659,117,0,,
38.685,-91.75813,117.1,1,,
38.68432,-91.7595,117.2,2,,
38.68372,-91.76119,117.3,3,,
38.68328,-91.76324,117.4,4,,
38.68307,-91.76516,117.5,5,,
38.68293,-91.76697,117.6,6,,
38.68282,-91.76879,117.7,7,,
38.6827,-91.77064,117.8,8,,
38.68259,-91.77248,117.9,9,,
38.6825,-91.77429,118,0,,
38.68247,-91.77607,118.1,1,,
38.68245,-91.77795,118.2,2,,
38.68257,-91.77987,118.3,3,,
38.68275,-91.78163,118.4,4,,
38.68301,-91.78347,118.5,5,,
38.68333,-91.78519,118.6,6,,
38.68369,-91.78699,118.7,7,,
38.68397,-91.78877,118.8,8,,
38.68418,-91.79065,118.9,9,,
38.68433,-91.79248,119,0,,
38.68444,-91.79434,119.1,1,,
38.68451,-91.79616,119.2,2,,
38.68453,-91.79817,119.3,3,,
38.68454,-91.80001,119.4,4,,
38.6845,-91.80185,119.5,5,,
38.6844,-91.8037,119.6,6,,
38.68426,-91.80548,119.7,7,,
38.68409,-91.80731,119.8,8,,
38.68397,-91.80913,119.9,9,,
38.68381,-91.81094,120,0,,
38.68352,-91.81273,120.1,1,,
38.68319,-91.81451,120.2,2,,
38.6828,-91.81631,120.3,3,,
38.68234,-91.818,120.4,4,,
38.68178,-91.8197,120.5,5,,
38.68108,-91.82133,120.6,6,,
38.68029,-91.8229,120.7,7,,
38.67945,-91.82441,120.8,8,,
38.67856,-91.82586,120.9,9,,
38.67771,-91.82737,121,0,,
38.67692,-91.8289,121.1,1,,
38.67616,-91.83044,121.2,2,,
38.67548,-91.83204,121.3,3,,
38.67482,-91.83367,121.4,4,,
38.67415,-91.83552,121.5,5,,
38.6736,-91.83707,121.6,6,,
38.67307,-91.83876,121.7,7,,
38.67272,-91.84054,121.8,8,,
38.67249,-91.84236,121.9,9,,
38.67232,-91.84422,122,0,,
38.67221,-91.84607,122.1,1,,
38.67204,-91.8479,122.2,2,,
38.6718,-91.84968,122.3,3,,
38.67152,-91.85146,122.4,4,,
38.67116,-91.8533,122.5,5,,
38.67076,-91.8551,122.6,6,,
38.67032,-91.85691,122.7,7,,
38.66984,-91.85867,122.8,8,,
38.66933,-91.86034,122.9,9,,
38.66871,-91.862,123,0,,
38.66803,-91.86362,123.1,1,,
38.66733,-91.86519,123.2,2,,
38.66659,-91.86682,123.3,3,,
38.66583,-91.86841,123.4,4,,
38.66503,-91.86999,123.5,5,,
38.66415,-91.87149,123.6,6,,
38.66336,-91.87272,123.7,7,,
38.66237,-91.87413,123.8,8,,
38.66133,-91.87551,123.9,9,,
38.66024,-91.87676,124,0,,
38.65915,-91.87792,124.1,1,,
38.65802,-91.87909,124.2,2,,
38.65682,-91.88019,124.3,3,,
38.65559,-91.88122,124.4,4,,
38.65436,-91.88221,124.5,5,,
38.65314,-91.88319,124.6,6,,
38.65186,-91.88406,124.7,7,,
38.6507,-91.88466,124.8,8,,
38.64915,-91.88525,124.9,9,,
38.64778,-91.88571,125,0,,
38.64636,-91.88613,125.1,1,,
38.64505,-91.88652,125.2,2,,
38.64365,-91.88705,125.3,3,,
38.64226,-91.88759,125.4,4,,
38.64089,-91.88818,125.5,5,,
38.63955,-91.88883,125.6,6,,
38.63821,-91.88951,125.7,7,,
38.63688,-91.89028,125.8,8,,
38.63558,-91.89118,125.9,9,,
38.63438,-91.89215,126,0,,
38.6332,-91.89324,126.1,1,,
38.63204,-91.89443,126.2,2,,
38.63096,-91.89567,126.3,3,,
38.62992,-91.89696,126.4,4,,
38.62907,-91.89819,126.5,5,,
38.62819,-91.89967,126.6,6,,
38.62738,-91.90117,126.7,7,,
38.62663,-91.90275,126.8,8,,
38.62593,-91.90437,126.9,9,,
38.62527,-91.906,127,0,,
38.62456,-91.90761,127.1,1,,
38.62381,-91.90919,127.2,2,,
38.62304,-91.91074,127.3,3,,
38.62221,-91.91228,127.4,4,,
38.62139,-91.9138,127.5,5,,
38.62057,-91.91529,127.6,6,,
38.61969,-91.9168,127.7,7,,
38.61879,-91.91831,127.8,8,,
38.6179,-91.91973,127.9,9,,
38.61697,-91.9211,128,0,,
38.61591,-91.92236,128.1,1,,
38.61483,-91.92349,128.2,2,,
38.61362,-91.92452,128.3,3,,
38.6124,-91.9255,128.4,4,,
38.61114,-91.92643,128.5,5,,
38.60991,-91.92733,128.6,6,,
38.60874,-91.92827,128.7,7,,
38.60749,-91.92934,128.8,8,,
38.6063,-91.9304,128.9,9,,
38.60515,-91.93149,129,0,,
38.60394,-91.9326,129.1,1,,
38.60277,-91.93371,129.2,2,,
38.60162,-91.93489,129.3,3,,
38.60058,-91.93612,129.4,4,,
38.59961,-91.93749,129.5,5,,
38.59869,-91.93892,129.6,6,,
38.59783,-91.94041,129.7,7,,
38.59702,-91.94213,129.8,8,,
38.59642,-91.94382,129.9,9,,
38.59601,-91.94543,130,0,,
38.59567,-91.94723,130.1,1,,
38.59547,-91.94906,130.2,2,,
38.59537,-91.95089,130.3,3,,
38.5953,-91.95286,130.4,4,,
38.5952,-91.9547,130.5,5,,
38.59508,-91.95633,130.6,6,,
38.59495,-91.95823,130.7,7,,
38.59482,-91.96003,130.8,8,,
38.59461,-91.96194,130.9,9,,
38.59434,-91.96373,131,0,,
38.59404,-91.96554,131.1,1,,
38.59365,-91.96751,131.2,2,,
38.59324,-91.96927,131.3,3,,
38.59278,-91.97095,131.4,4,,
38.59226,-91.9727,131.5,5,,
38.59171,-91.9744,131.6,6,,
38.59112,-91.97612,131.7,7,,
38.59053,-91.9778,131.8,8,,
38.5899,-91.97945,131.9,9,,
38.58919,-91.9811,132,0,,
38.58843,-91.98269,132.1,1,,
38.58761,-91.9842,132.2,2,,
38.5867,-91.98559,132.3,3,,
38.58571,-91.98692,132.4,4,,
38.58467,-91.98821,132.5,5,,
38.58362,-91.98949,132.6,6,,
38.58264,-91.99069,132.7,7,,
38.58167,-91.99189,132.8,8,,
38.58064,-91.99318,132.9,9,,
38.57961,-91.99448,133,0,,
38.57855,-91.99592,133.1,1,,
38.57756,-91.99727,133.2,2,,
38.57655,-91.99864,133.3,3,,
38.57554,-91.99997,133.4,4,,
38.57453,-92.00127,133.5,5,,
38.57353,-92.00261,133.6,6,,
38.57256,-92.00395,133.7,7,,
38.57157,-92.00531,133.8,8,,
38.57061,-92.00664,133.9,9,,
38.56967,-92.00805,134,0,,
38.56885,-92.00963,134.1,1,,
38.56812,-92.01128,134.2,2,,
38.56749,-92.01297,134.3,3,,
38.56699,-92.01471,134.4,4,,
38.56658,-92.01648,134.5,5,,
38.56633,-92.01829,134.6,6,,
38.56621,-92.02017,134.7,7,,
38.56608,-92.02198,134.8,8,,
38.56592,-92.02382,134.9,9,,
38.56574,-92.02565,135,0,,
38.56545,-92.02738,135.1,1,,
38.56506,-92.02916,135.2,2,,
38.56459,-92.03087,135.3,3,,
38.56404,-92.03252,135.4,4,,
38.5634,-92.03433,135.5,5,,
38.56281,-92.03595,135.6,6,,
38.56229,-92.03759,135.7,7,,
38.56172,-92.03928,135.8,8,,
38.56121,-92.04089,135.9,9,,
38.5606,-92.04294,136,0,,
38.56013,-92.04466,136.1,1,,
38.55964,-92.04636,136.2,2,,
38.55919,-92.04812,136.3,3,,
38.55875,-92.04987,136.4,4,,
38.55832,-92.05164,136.5,5,,
38.55793,-92.05342,136.6,6,,
38.55755,-92.05522,136.7,7,,
38.5572,-92.05703,136.8,8,,
38.55694,-92.05884,136.9,9,,
38.55681,-92.06068,137,0,,
38.55685,-92.06251,137.1,1,,
38.55701,-92.06437,137.2,2,,
38.55725,-92.06621,137.3,3,,
38.55754,-92.06802,137.4,4,,
38.55785,-92.06978,137.5,5,,
38.55816,-92.07162,137.6,6,,
38.55845,-92.07342,137.7,7,,
38.55875,-92.07522,137.8,8,,
38.559,-92.07705,137.9,9,,
38.55923,-92.07889,138,0,,
38.55943,-92.08071,138.1,1,,
38.55961,-92.08251,138.2,2,,
38.55979,-92.08435,138.3,3,,
38.55988,-92.08619,138.4,4,,
38.55991,-92.08803,138.5,5,,
38.55989,-92.08992,138.6,6,,
38.55979,-92.09177,138.7,7,,
38.55966,-92.09364,138.8,8,,
38.55955,-92.09548,138.9,9,,
38.55949,-92.09734,139,0,,
38.55949,-92.09916,139.1,1,,
38.55957,-92.10101,139.2,2,,
38.55971,-92.10284,139.3,3,,
38.5599,-92.10467,139.4,4,,
38.5601,-92.10653,139.5,5,,
38.56038,-92.10832,139.6,6,,
38.56066,-92.11013,139.7,7,,
38.561,-92.11193,139.8,8,,
38.56134,-92.11375,139.9,9,,
38.56172,-92.11555,140,0,,
38.56211,-92.11729,140.1,1,,
38.56252,-92.11906,140.2,2,,
38.56294,-92.12082,140.3,3,,
38.56339,-92.12259,140.4,4,,
38.56388,-92.12435,140.5,5,,
38.56438,-92.12608,140.6,6,,
38.56489,-92.12783,140.7,7,,
38.5654,-92.12954,140.8,8,,
38.56592,-92.13128,140.9,9,,
38.56644,-92.133,141,0,,
38.56706,-92.13474,141.1,1,,
38.56764,-92.13642,141.2,2,,
38.56825,-92.1381,141.3,3,,
38.5689,-92.13977,141.4,4,,
38.5696,-92.14138,141.5,5,,
38.57038,-92.14295,141.6,6,,
38.57117,-92.14436,141.7,7,,
38.57206,-92.14582,141.8,8,,
38.57295,-92.14734,141.9,9,,
38.57388,-92.14892,142,0,,
38.57472,-92.15035,142.1,1,,
38.57558,-92.15183,142.2,2,,
38.57643,-92.15335,142.3,3,,
38.57725,-92.15485,142.4,4,,
38.57805,-92.15638,142.5,5,,
38.57879,-92.15792,142.6,6,,
38.57954,-92.15954,142.7,7,,
38.58026,-92.16111,142.8,8,,
38.58098,-92.16268,142.9,9,,
38.58174,-92.16434,143,0,,
38.58242,-92.1659,143.1,1,,
38.58306,-92.1675,143.2,2,,
38.58363,-92.1692,143.3,3,,
38.58412,-92.17095,143.4,4,,
38.58459,-92.17267,143.5,5,,
38.58511,-92.17439,143.6,6,,
38.58572,-92.17607,143.7,7,,
38.58634,-92.1777,143.8,8,,
38.58702,-92.17935,143.9,9,,
38.58776,-92.18111,144,0,,
38.58854,-92.18277,144.1,1,,
38.58935,-92.1843,144.2,2,,
38.59022,-92.18577,144.3,3,,
38.59107,-92.18718,144.4,4,,
38.59201,-92.18867,144.5,5,,
38.59293,-92.19008,144.6,6,,
38.59388,-92.19146,144.7,7,,
38.59487,-92.1928,144.8,8,,
38.59583,-92.19412,144.9,9,,
38.59684,-92.19549,145,0,,
38.59777,-92.19679,145.1,1,,
38.59876,-92.19812,145.2,2,,
38.59978,-92.19943,145.3,3,,
38.60084,-92.20066,145.4,4,,
38.602,-92.20178,145.5,5,,
38.60323,-92.20276,145.6,6,,
38.60469,-92.20342,145.7,7,,
38.60614,-92.2036,145.8,8,,
38.60767,-92.20332,145.9,9,,
38.60898,-92.20282,146,0,,
38.61038,-92.20235,146.1,1,,
38.61174,-92.20194,146.2,2,,
38.61322,-92.20155,146.3,3,,
38.61465,-92.2012,146.4,4,,
38.61607,-92.20095,146.5,5,,
38.61751,-92.20082,146.6,6,,
38.61896,-92.2008,146.7,7,,
38.62041,-92.20086,146.8,8,,
38.62189,-92.20104,146.9,9,,
